f_S[GHz],real(Zin),imag(Zin)
1.02,3.30E-02,-70.327659
1.03,3.29E-02,-69.561923
1.04,3.29E-02,-68.807626
1.05,3.28E-02,-68.064273
1.06,3.27E-02,-67.331374
1.07,3.26E-02,-66.608444
1.08,3.26E-02,-65.895002
1.09,3.25E-02,-65.190567
1.1,3.24E-02,-64.494659
1.11,3.23E-02,-63.806798
1.12,3.22E-02,-63.126496
1.13,3.21E-02,-62.453264
1.14,3.20E-02,-61.786603
1.15,3.20E-02,-61.126004
1.16,3.19E-02,-60.470945
1.17,3.17E-02,-59.820887
1.18,3.16E-02,-59.175276
1.19,3.15E-02,-58.53353
1.2,3.14E-02,-57.895044
1.21,3.13E-02,-57.259179
1.22,3.11E-02,-56.625261
1.23,3.10E-02,-55.99257
1.24,3.09E-02,-55.360338
1.25,3.07E-02,-54.727736
1.26,3.05E-02,-54.093868
1.27,3.04E-02,-53.457755
1.28,3.02E-02,-52.818328
1.29,3.00E-02,-52.174404
1.3,2.97E-02,-51.524671
1.31,2.95E-02,-50.867665
1.32,2.93E-02,-50.201738
1.33,2.90E-02,-49.525026
1.34,2.87E-02,-48.835406
1.35,2.84E-02,-48.130439
1.36,2.80E-02,-47.407309
1.37,2.76E-02,-46.662732
1.38,2.72E-02,-45.892851
1.39,2.67E-02,-45.093098
1.4,2.61E-02,-44.258006
1.41,2.55E-02,-43.380969
1.42,2.48E-02,-42.453918
1.43,2.39E-02,-41.466867
1.44,2.30E-02,-40.407295
1.45,2.19E-02,-39.25925
1.46,2.06E-02,-38.00205
1.47,1.91E-02,-36.608321
1.48,1.73E-02,-35.040934
1.49,1.51E-02,-33.248035
1.5,1.26E-02,-31.154512
1.51,9.65E-03,-28.646376
1.52,6.38E-03,-25.539435
1.53,3.12E-03,-21.507942
1.54,6.98E-04,-15.885769
1.55,3.75E-06,-6.8534374
1.56,2.71E+00,12.755966
1.57,55.487802,5.2967562
1.58,52.022891,22.488884
1.59,60.163946,-15.821709
1.6,62.998706,29.308168
1.61,192.21561,-121.94823
1.62,52.304724,7.7295661
1.63,53.999956,-437.07989
1.64,1.39E-06,-127.59569
1.65,7.29E-04,-99.470222
1.66,3.52E-03,-86.490697
1.67,7.21E-03,-78.641741
1.68,1.08E-02,-73.263489
1.69,1.39E-02,-69.292283
1.7,1.65E-02,-66.207933
1.71,1.86E-02,-63.72247
1.72,2.03E-02,-61.66231
1.73,2.17E-02,-59.916065
1.74,2.28E-02,-58.408727
1.75,2.38E-02,-57.087818
1.76,2.46E-02,-55.915451
1.77,2.52E-02,-54.863553
1.78,2.58E-02,-53.910854
1.79,2.62E-02,-53.040934
1.8,2.66E-02,-52.240901
1.81,2.70E-02,-51.500486
1.82,2.72E-02,-50.811406
1.83,2.75E-02,-50.166899
1.84,2.77E-02,-49.56139
1.85,2.79E-02,-48.990238
1.86,2.80E-02,-48.449546
1.87,2.81E-02,-47.936018
1.88,2.83E-02,-47.446846
1.89,2.83E-02,-46.979621
1.9,2.84E-02,-46.532264
1.91,2.85E-02,-46.102969
1.92,2.85E-02,-45.690165
1.93,2.86E-02,-45.292469
1.94,2.86E-02,-44.908667
1.95,2.86E-02,-44.537684
1.96,2.87E-02,-44.178564
1.97,2.87E-02,-43.830457
1.98,2.87E-02,-43.492599
1.99,2.87E-02,-43.164307
2,2.87E-02,-42.844966
2.01,2.87E-02,-42.534016
2.02,2.87E-02,-42.230955
2.03,2.86E-02,-41.935323
2.04,2.86E-02,-41.646702
2.05,2.86E-02,-41.36471
2.06,2.86E-02,-41.088998
2.07,2.86E-02,-40.819244
2.08,2.85E-02,-40.555153
2.09,2.85E-02,-40.296452
2.1,2.85E-02,-40.04289
2.11,2.84E-02,-39.794234
2.12,2.84E-02,-39.550267
2.13,2.84E-02,-39.310789
2.14,2.83E-02,-39.075614
2.15,2.83E-02,-38.844565
2.16,2.83E-02,-38.617482
2.17,2.82E-02,-38.39421
2.18,2.82E-02,-38.174608
2.19,2.81E-02,-37.958542
2.2,2.81E-02,-37.745886
2.21,2.81E-02,-37.536521
2.22,2.80E-02,-37.330336
2.23,2.80E-02,-37.127226
2.24,2.79E-02,-36.92709
2.25,2.79E-02,-36.729836
2.26,2.78E-02,-36.535374
2.27,2.78E-02,-36.343619
2.28,2.77E-02,-36.154492
2.29,2.77E-02,-35.967916
2.3,2.76E-02,-35.783819
2.31,2.76E-02,-35.602132
2.32,2.75E-02,-35.422789
2.33,2.75E-02,-35.245729
2.34,2.74E-02,-35.07089
2.35,2.74E-02,-34.898216
2.36,2.73E-02,-34.727652
2.37,2.73E-02,-34.559147
2.38,2.72E-02,-34.392649
2.39,2.72E-02,-34.228111
2.4,2.71E-02,-34.065487
2.41,2.71E-02,-33.904732
2.42,2.70E-02,-33.745805
2.43,2.70E-02,-33.588664
2.44,2.69E-02,-33.433269
2.45,2.69E-02,-33.279584
2.46,2.68E-02,-33.127571
2.47,2.68E-02,-32.977196
2.48,2.67E-02,-32.828425
2.49,2.67E-02,-32.681224
2.5,2.66E-02,-32.535563
2.51,2.66E-02,-32.39141
2.52,2.65E-02,-32.248737
2.53,2.65E-02,-32.107515
2.54,2.64E-02,-31.967715
2.55,2.64E-02,-31.829312
2.56,2.63E-02,-31.69228
2.57,2.62E-02,-31.556593
2.58,2.62E-02,-31.422227
2.59,2.61E-02,-31.289158
2.6,2.61E-02,-31.157364
2.61,2.60E-02,-31.026822
2.62,2.60E-02,-30.897511
2.63,2.59E-02,-30.76941
2.64,2.59E-02,-30.642498
2.65,2.58E-02,-30.516756
2.66,2.58E-02,-30.392163
2.67,2.57E-02,-30.268702
2.68,2.57E-02,-30.146355
2.69,2.56E-02,-30.025102
2.7,2.55E-02,-29.904928
2.71,2.55E-02,-29.785814
2.72,2.54E-02,-29.667745
2.73,2.54E-02,-29.550705
2.74,2.53E-02,-29.434678
2.75,2.53E-02,-29.319648
2.76,2.52E-02,-29.205601
2.77,2.52E-02,-29.092522
2.78,2.51E-02,-28.980397
2.79,2.51E-02,-28.869212
2.8,2.50E-02,-28.758954
2.81,2.49E-02,-28.649609
2.82,2.49E-02,-28.541164
2.83,2.48E-02,-28.433607
2.84,2.48E-02,-28.326925
2.85,2.47E-02,-28.221106
2.86,2.47E-02,-28.116139
2.87,2.46E-02,-28.012011
2.88,2.46E-02,-27.908712
2.89,2.45E-02,-27.80623
2.9,2.45E-02,-27.704554
2.91,2.44E-02,-27.603674
2.92,2.44E-02,-27.503579
2.93,2.43E-02,-27.404259
2.94,2.42E-02,-27.305705
2.95,2.42E-02,-27.207905
2.96,2.41E-02,-27.110851
2.97,2.41E-02,-27.014534
2.98,2.40E-02,-26.918943
2.99,2.40E-02,-26.82407
3,2.39E-02,-26.729906
3.01,2.39E-02,-26.636442
3.02,2.38E-02,-26.543669
3.03,2.38E-02,-26.45158
3.04,2.37E-02,-26.360165
3.05,2.37E-02,-26.269418
3.06,2.36E-02,-26.179329
3.07,2.35E-02,-26.089891
3.08,2.35E-02,-26.001097
3.09,2.34E-02,-25.912938
3.1,2.34E-02,-25.825408
3.11,2.33E-02,-25.738498
3.12,2.33E-02,-25.652203
3.13,2.32E-02,-25.566514
3.14,2.32E-02,-25.481426
3.15,2.31E-02,-25.39693
3.16,2.31E-02,-25.313021
3.17,2.30E-02,-25.229692
3.18,2.30E-02,-25.146937
3.19,2.29E-02,-25.064748
3.2,2.29E-02,-24.98312
3.21,2.28E-02,-24.902047
3.22,2.28E-02,-24.821523
3.23,2.27E-02,-24.741541
3.24,2.27E-02,-24.662096
3.25,2.26E-02,-24.583182
3.26,2.25E-02,-24.504794
3.27,2.25E-02,-24.426925
3.28,2.24E-02,-24.34957
3.29,2.24E-02,-24.272724
3.3,2.23E-02,-24.196382
3.31,2.23E-02,-24.120538
3.32,2.22E-02,-24.045187
3.33,2.22E-02,-23.970324
3.34,2.21E-02,-23.895944
3.35,2.21E-02,-23.822042
3.36,2.20E-02,-23.748613
3.37,2.20E-02,-23.675653
3.38,2.19E-02,-23.603156
3.39,2.19E-02,-23.531118
3.4,2.18E-02,-23.459535
3.41,2.18E-02,-23.388401
3.42,2.17E-02,-23.317712
3.43,2.17E-02,-23.247465
3.44,2.16E-02,-23.177654
3.45,2.16E-02,-23.108276
3.46,2.15E-02,-23.039326
3.47,2.15E-02,-22.970799
3.48,2.14E-02,-22.902693
3.49,2.14E-02,-22.835002
3.5,2.13E-02,-22.767724
3.51,2.13E-02,-22.700853
3.52,2.12E-02,-22.634386
3.53,2.12E-02,-22.568319
3.54,2.11E-02,-22.502649
3.55,2.11E-02,-22.437372
3.56,2.10E-02,-22.372484
3.57,2.10E-02,-22.307981
3.58,2.09E-02,-22.243859
3.59,2.09E-02,-22.180117
3.6,2.08E-02,-22.116749
3.61,2.08E-02,-22.053752
3.62,2.07E-02,-21.991123
3.63,2.07E-02,-21.928859
3.64,2.06E-02,-21.866956
3.65,2.06E-02,-21.805412
3.66,2.05E-02,-21.744222
3.67,2.05E-02,-21.683384
3.68,2.04E-02,-21.622894
3.69,2.04E-02,-21.562749
3.7,2.03E-02,-21.502947
3.71,2.03E-02,-21.443485
3.72,2.02E-02,-21.384358
3.73,2.02E-02,-21.325565
3.74,2.01E-02,-21.267103
3.75,2.01E-02,-21.208968
3.76,2.01E-02,-21.151157
3.77,2.00E-02,-21.093669
3.78,2.00E-02,-21.036499
3.79,1.99E-02,-20.979646
3.8,1.99E-02,-20.923107
3.81,1.98E-02,-20.866879
3.82,1.98E-02,-20.810959
3.83,1.97E-02,-20.755345
3.84,1.97E-02,-20.700034
3.85,1.96E-02,-20.645023
3.86,1.96E-02,-20.590311
3.87,1.95E-02,-20.535894
3.88,1.95E-02,-20.48177
3.89,1.94E-02,-20.427937
3.9,1.94E-02,-20.374392
3.91,1.94E-02,-20.321134
3.92,1.93E-02,-20.268158
3.93,1.93E-02,-20.215464
3.94,1.92E-02,-20.163049
3.95,1.92E-02,-20.11091
3.96,1.91E-02,-20.059046
3.97,1.91E-02,-20.007454
3.98,1.90E-02,-19.956132
3.99,1.90E-02,-19.905077
4,1.89E-02,-19.854288
4.01,1.89E-02,-19.803763
4.02,1.89E-02,-19.753499
4.03,1.88E-02,-19.703495
4.04,1.88E-02,-19.653748
4.05,1.87E-02,-19.604256
4.06,1.87E-02,-19.555017
4.07,1.86E-02,-19.50603
4.08,1.86E-02,-19.457291
4.09,1.85E-02,-19.4088
4.1,1.85E-02,-19.360555
4.11,1.85E-02,-19.312553
4.12,1.84E-02,-19.264792
4.13,1.84E-02,-19.217272
4.14,1.83E-02,-19.169989
4.15,1.83E-02,-19.122942
4.16,1.82E-02,-19.07613
4.17,1.82E-02,-19.02955
4.18,1.81E-02,-18.9832
4.19,1.81E-02,-18.93708
4.2,1.81E-02,-18.891187
4.21,1.80E-02,-18.845519
4.22,1.80E-02,-18.800076
4.23,1.79E-02,-18.754854
4.24,1.79E-02,-18.709853
4.25,1.78E-02,-18.665071
4.26,1.78E-02,-18.620506
4.27,1.78E-02,-18.576156
4.28,1.77E-02,-18.532021
4.29,1.77E-02,-18.488097
4.3,1.76E-02,-18.444385
4.31,1.76E-02,-18.400882
4.32,1.75E-02,-18.357587
4.33,1.75E-02,-18.314498
4.34,1.75E-02,-18.271614
4.35,1.74E-02,-18.228933
4.36,1.74E-02,-18.186454
4.37,1.73E-02,-18.144176
4.38,1.73E-02,-18.102096
4.39,1.73E-02,-18.060214
4.4,1.72E-02,-18.018527
4.41,1.72E-02,-17.977036
4.42,1.71E-02,-17.935738
4.43,1.71E-02,-17.894631
4.44,1.71E-02,-17.853715
4.45,1.70E-02,-17.812989
4.46,1.70E-02,-17.77245
4.47,1.69E-02,-17.732098
4.48,1.69E-02,-17.691931
4.49,1.69E-02,-17.651948
4.5,1.68E-02,-17.612148
4.51,1.68E-02,-17.572529
4.52,1.67E-02,-17.53309
4.53,1.67E-02,-17.49383
4.54,1.67E-02,-17.454748
4.55,1.66E-02,-17.415842
4.56,1.66E-02,-17.377111
4.57,1.65E-02,-17.338554
4.58,1.65E-02,-17.300171
4.59,1.65E-02,-17.261958
4.6,1.64E-02,-17.223917
4.61,1.64E-02,-17.186044
4.62,1.63E-02,-17.14834
4.63,1.63E-02,-17.110803
4.64,1.63E-02,-17.073432
4.65,1.62E-02,-17.036225
4.66,1.62E-02,-16.999182
4.67,1.61E-02,-16.962302
4.68,1.61E-02,-16.925583
4.69,1.61E-02,-16.889025
4.7,1.60E-02,-16.852626
4.71,1.60E-02,-16.816386
4.72,1.60E-02,-16.780302
4.73,1.59E-02,-16.744375
4.74,1.59E-02,-16.708603
4.75,1.58E-02,-16.672986
4.76,1.58E-02,-16.637521
4.77,1.58E-02,-16.602209
4.78,1.57E-02,-16.567048
4.79,1.57E-02,-16.532037
4.8,1.57E-02,-16.497175
4.81,1.56E-02,-16.462461
4.82,1.56E-02,-16.427895
4.83,1.55E-02,-16.393476
4.84,1.55E-02,-16.359201
4.85,1.55E-02,-16.325071
4.86,1.54E-02,-16.291085
4.87,1.54E-02,-16.257241
4.88,1.54E-02,-16.223539
4.89,1.53E-02,-16.189978
4.9,1.53E-02,-16.156557
4.91,1.53E-02,-16.123275
4.92,1.52E-02,-16.090131
4.93,1.52E-02,-16.057124
4.94,1.51E-02,-16.024254
4.95,1.51E-02,-15.991519
4.96,1.51E-02,-15.95892
4.97,1.50E-02,-15.926454
4.98,1.50E-02,-15.894121
4.99,1.50E-02,-15.86192
5,1.49E-02,-15.829851
5.01,1.49E-02,-15.797912
5.02,1.49E-02,-15.766103
5.03,1.48E-02,-15.734424
5.04,1.48E-02,-15.702872
5.05,1.48E-02,-15.671448
5.06,1.47E-02,-15.64015
5.07,1.47E-02,-15.608979
5.08,1.47E-02,-15.577932
5.09,1.46E-02,-15.54701
5.1,1.46E-02,-15.516212
5.11,1.46E-02,-15.485536
5.12,1.45E-02,-15.454982
5.13,1.45E-02,-15.42455
5.14,1.45E-02,-15.394238
5.15,1.44E-02,-15.364047
5.16,1.44E-02,-15.333974
5.17,1.44E-02,-15.30402
5.18,1.43E-02,-15.274184
5.19,1.43E-02,-15.244465
5.2,1.43E-02,-15.214862
5.21,1.42E-02,-15.185375
5.22,1.42E-02,-15.156003
5.23,1.42E-02,-15.126745
5.24,1.41E-02,-15.097601
5.25,1.41E-02,-15.06857
5.26,1.41E-02,-15.039651
5.27,1.40E-02,-15.010844
5.28,1.40E-02,-14.982147
5.29,1.40E-02,-14.953562
5.3,1.39E-02,-14.925086
5.31,1.39E-02,-14.896719
5.32,1.39E-02,-14.86846
5.33,1.38E-02,-14.84031
5.34,1.38E-02,-14.812266
5.35,1.38E-02,-14.784329
5.36,1.37E-02,-14.756498
5.37,1.37E-02,-14.728773
5.38,1.37E-02,-14.701152
5.39,1.36E-02,-14.673636
5.4,1.36E-02,-14.646223
5.41,1.36E-02,-14.618913
5.42,1.35E-02,-14.591705
5.43,1.35E-02,-14.564599
5.44,1.35E-02,-14.537595
5.45,1.34E-02,-14.510691
5.46,1.34E-02,-14.483887
5.47,1.34E-02,-14.457183
5.48,1.34E-02,-14.430577
5.49,1.33E-02,-14.404071
5.5,1.33E-02,-14.377662
5.51,1.33E-02,-14.35135
5.52,1.32E-02,-14.325135
5.53,1.32E-02,-14.299017
5.54,1.32E-02,-14.272994
5.55,1.31E-02,-14.247066
5.56,1.31E-02,-14.221233
5.57,1.31E-02,-14.195494
5.58,1.31E-02,-14.169849
5.59,1.30E-02,-14.144297
5.6,1.30E-02,-14.118838
5.61,1.30E-02,-14.09347
5.62,1.29E-02,-14.068194
5.63,1.29E-02,-14.04301
5.64,1.29E-02,-14.017916
5.65,1.28E-02,-13.992912
5.66,1.28E-02,-13.967997
5.67,1.28E-02,-13.943172
5.68,1.28E-02,-13.918435
5.69,1.27E-02,-13.893787
5.7,1.27E-02,-13.869226
5.71,1.27E-02,-13.844753
5.72,1.26E-02,-13.820366
5.73,1.26E-02,-13.796065
5.74,1.26E-02,-13.771851
5.75,1.26E-02,-13.747721
5.76,1.25E-02,-13.723677
5.77,1.25E-02,-13.699717
5.78,1.25E-02,-13.675841
5.79,1.24E-02,-13.652049
5.8,1.24E-02,-13.62834
5.81,1.24E-02,-13.604713
5.82,1.24E-02,-13.581169
5.83,1.23E-02,-13.557707
5.84,1.23E-02,-13.534326
5.85,1.23E-02,-13.511026
5.86,1.22E-02,-13.487807
5.87,1.22E-02,-13.464667
5.88,1.22E-02,-13.441608
5.89,1.22E-02,-13.418627
5.9,1.21E-02,-13.395726
5.91,1.21E-02,-13.372903
5.92,1.21E-02,-13.350158
5.93,1.21E-02,-13.327491
5.94,1.20E-02,-13.304901
5.95,1.20E-02,-13.282388
5.96,1.20E-02,-13.259952
5.97,1.19E-02,-13.237591
5.98,1.19E-02,-13.215307
5.99,1.19E-02,-13.193097
6,1.19E-02,-13.170963
6.01,1.18E-02,-13.148903
6.02,1.18E-02,-13.126917
6.03,1.18E-02,-13.105005
6.04,1.18E-02,-13.083167
6.05,1.17E-02,-13.061401
6.06,1.17E-02,-13.039708
6.07,1.17E-02,-13.018088
6.08,1.17E-02,-12.996539
6.09,1.16E-02,-12.975062
6.1,1.16E-02,-12.953657
6.11,1.16E-02,-12.932322
6.12,1.16E-02,-12.911057
6.13,1.15E-02,-12.889863
6.14,1.15E-02,-12.868739
6.15,1.15E-02,-12.847684
6.16,1.15E-02,-12.826698
6.17,1.14E-02,-12.805781
6.18,1.14E-02,-12.784933
6.19,1.14E-02,-12.764153
6.2,1.14E-02,-12.74344
6.21,1.13E-02,-12.722795
6.22,1.13E-02,-12.702217
6.23,1.13E-02,-12.681706
6.24,1.13E-02,-12.661261
6.25,1.12E-02,-12.640882
6.26,1.12E-02,-12.620569
6.27,1.12E-02,-12.600322
6.28,1.12E-02,-12.58014
6.29,1.11E-02,-12.560022
6.3,1.11E-02,-12.53997
6.31,1.11E-02,-12.519981
6.32,1.11E-02,-12.500056
6.33,1.10E-02,-12.480195
6.34,1.10E-02,-12.460398
6.35,1.10E-02,-12.440663
6.36,1.10E-02,-12.420991
6.37,1.09E-02,-12.401381
6.38,1.09E-02,-12.381834
6.39,1.09E-02,-12.362348
6.4,1.09E-02,-12.342924
6.41,1.08E-02,-12.323561
6.42,1.08E-02,-12.304259
6.43,1.08E-02,-12.285018
6.44,1.08E-02,-12.265837
6.45,1.07E-02,-12.246716
6.46,1.07E-02,-12.227655
6.47,1.07E-02,-12.208653
6.48,1.07E-02,-12.18971
6.49,1.07E-02,-12.170827
6.5,1.06E-02,-12.152002
6.51,1.06E-02,-12.133236
6.52,1.06E-02,-12.114527
6.53,1.06E-02,-12.095877
6.54,1.05E-02,-12.077284
6.55,1.05E-02,-12.058748
6.56,1.05E-02,-12.04027
6.57,1.05E-02,-12.021848
6.58,1.04E-02,-12.003483
6.59,1.04E-02,-11.985174
6.6,1.04E-02,-11.966921
6.61,1.04E-02,-11.948724
6.62,1.04E-02,-11.930582
6.63,1.03E-02,-11.912496
6.64,1.03E-02,-11.894464
6.65,1.03E-02,-11.876487
6.66,1.03E-02,-11.858565
6.67,1.02E-02,-11.840697
6.68,1.02E-02,-11.822883
6.69,1.02E-02,-11.805122
6.7,1.02E-02,-11.787416
6.71,1.02E-02,-11.769762
6.72,1.01E-02,-11.752161
6.73,1.01E-02,-11.734614
6.74,1.01E-02,-11.717118
6.75,1.01E-02,-11.699675
6.76,1.00E-02,-11.682284
6.77,1.00E-02,-11.664945
6.78,1.00E-02,-11.647658
6.79,9.98E-03,-11.630421
6.8,9.96E-03,-11.613236
6.81,9.94E-03,-11.596102
6.82,9.92E-03,-11.579019
6.83,9.90E-03,-11.561986
6.84,9.88E-03,-11.545003
6.85,9.86E-03,-11.52807
6.86,9.84E-03,-11.511187
6.87,9.82E-03,-11.494354
6.88,9.80E-03,-11.47757
6.89,9.77E-03,-11.460835
6.9,9.75E-03,-11.444149
6.91,9.73E-03,-11.427511
6.92,9.71E-03,-11.410923
6.93,9.69E-03,-11.394382
6.94,9.67E-03,-11.377889
6.95,9.65E-03,-11.361445
6.96,9.63E-03,-11.345048
6.97,9.61E-03,-11.328698
6.98,9.59E-03,-11.312396
6.99,9.57E-03,-11.29614
7,9.55E-03,-11.279932
7.01,9.53E-03,-11.26377
7.02,9.51E-03,-11.247654
7.03,9.49E-03,-11.231585
7.04,9.47E-03,-11.215562
7.05,9.45E-03,-11.199584
7.06,9.43E-03,-11.183652
7.07,9.41E-03,-11.167766
7.08,9.39E-03,-11.151924
7.09,9.37E-03,-11.136128
7.1,9.35E-03,-11.120377
7.11,9.33E-03,-11.10467
7.12,9.31E-03,-11.089008
7.13,9.29E-03,-11.07339
7.14,9.27E-03,-11.057816
7.15,9.25E-03,-11.042286
7.16,9.24E-03,-11.0268
7.17,9.22E-03,-11.011357
7.18,9.20E-03,-10.995957
7.19,9.18E-03,-10.980601
7.2,9.16E-03,-10.965288
7.21,9.14E-03,-10.950017
7.22,9.12E-03,-10.934789
7.23,9.10E-03,-10.919604
7.24,9.08E-03,-10.90446
7.25,9.06E-03,-10.889359
7.26,9.05E-03,-10.8743
7.27,9.03E-03,-10.859282
7.28,9.01E-03,-10.844306
7.29,8.99E-03,-10.829372
7.3,8.97E-03,-10.814478
7.31,8.95E-03,-10.799626
7.32,8.93E-03,-10.784815
7.33,8.92E-03,-10.770044
7.34,8.90E-03,-10.755313
7.35,8.88E-03,-10.740624
7.36,8.86E-03,-10.725974
7.37,8.84E-03,-10.711364
7.38,8.83E-03,-10.696794
7.39,8.81E-03,-10.682264
7.4,8.79E-03,-10.667774
7.41,8.77E-03,-10.653323
7.42,8.75E-03,-10.638911
7.43,8.74E-03,-10.624538
7.44,8.72E-03,-10.610204
7.45,8.70E-03,-10.595908
7.46,8.68E-03,-10.581652
7.47,8.66E-03,-10.567434
7.48,8.65E-03,-10.553254
7.49,8.63E-03,-10.539112
7.5,8.61E-03,-10.525008
7.51,8.59E-03,-10.510942
7.52,8.58E-03,-10.496913
7.53,8.56E-03,-10.482922
7.54,8.54E-03,-10.468969
7.55,8.53E-03,-10.455052
7.56,8.51E-03,-10.441173
7.57,8.49E-03,-10.427331
7.58,8.47E-03,-10.413525
7.59,8.46E-03,-10.399756
7.6,8.44E-03,-10.386023
7.61,8.42E-03,-10.372327
7.62,8.41E-03,-10.358667
7.63,8.39E-03,-10.345043
7.64,8.37E-03,-10.331455
7.65,8.35E-03,-10.317903
7.66,8.34E-03,-10.304386
7.67,8.32E-03,-10.290905
7.68,8.30E-03,-10.277459
7.69,8.29E-03,-10.264048
7.7,8.27E-03,-10.250672
7.71,8.25E-03,-10.237331
7.72,8.24E-03,-10.224025
7.73,8.22E-03,-10.210754
7.74,8.21E-03,-10.197517
7.75,8.19E-03,-10.184314
7.76,8.17E-03,-10.171146
7.77,8.16E-03,-10.158012
7.78,8.14E-03,-10.144911
7.79,8.12E-03,-10.131845
7.8,8.11E-03,-10.118812
7.81,8.09E-03,-10.105813
7.82,8.08E-03,-10.092847
7.83,8.06E-03,-10.079915
7.84,8.04E-03,-10.067016
7.85,8.03E-03,-10.05415
7.86,8.01E-03,-10.041316
7.87,8.00E-03,-10.028516
7.88,7.98E-03,-10.015748
7.89,7.96E-03,-10.003013
7.9,7.95E-03,-9.9903104
7.91,7.93E-03,-9.97764
7.92,7.92E-03,-9.9650017
7.93,7.90E-03,-9.9523955
7.94,7.89E-03,-9.9398212
7.95,7.87E-03,-9.9272788
7.96,7.86E-03,-9.914768
7.97,7.84E-03,-9.9022888
7.98,7.82E-03,-9.8898411
7.99,7.81E-03,-9.8774247
8,7.79E-03,-9.8650395
8.01,7.78E-03,-9.8526854
8.02,7.76E-03,-9.8403623
8.03,7.75E-03,-9.8280701
8.04,7.73E-03,-9.8158086
8.05,7.72E-03,-9.8035777
8.06,7.70E-03,-9.7913773
8.07,7.69E-03,-9.7792074
8.08,7.67E-03,-9.7670677
8.09,7.66E-03,-9.7549583
8.1,7.64E-03,-9.7428788
8.11,7.63E-03,-9.7308294
8.12,7.61E-03,-9.7188097
8.13,7.60E-03,-9.7068198
8.14,7.58E-03,-9.6948595
8.15,7.57E-03,-9.6829287
8.16,7.55E-03,-9.6710274
8.17,7.54E-03,-9.6591553
8.18,7.53E-03,-9.6473123
8.19,7.51E-03,-9.6354985
8.2,7.50E-03,-9.6237136
8.21,7.48E-03,-9.6119576
8.22,7.47E-03,-9.6002304
8.23,7.45E-03,-9.5885317
8.24,7.44E-03,-9.5768617
8.25,7.42E-03,-9.56522
8.26,7.41E-03,-9.5536067
8.27,7.40E-03,-9.5420216
8.28,7.38E-03,-9.5304647
8.29,7.37E-03,-9.5189358
8.3,7.35E-03,-9.5074348
8.31,7.34E-03,-9.4959616
8.32,7.32E-03,-9.4845161
8.33,7.31E-03,-9.4730983
8.34,7.30E-03,-9.461708
8.35,7.28E-03,-9.4503451
8.36,7.27E-03,-9.4390095
8.37,7.25E-03,-9.4277011
8.38,7.24E-03,-9.4164199
8.39,7.23E-03,-9.4051657
8.4,7.21E-03,-9.3939384
8.41,7.20E-03,-9.3827379
8.42,7.19E-03,-9.3715642
8.43,7.17E-03,-9.3604171
8.44,7.16E-03,-9.3492966
8.45,7.15E-03,-9.3382025
8.46,7.13E-03,-9.3271348
8.47,7.12E-03,-9.3160933
8.48,7.10E-03,-9.305078
8.49,7.09E-03,-9.2940887
8.5,7.08E-03,-9.2831255
8.51,7.06E-03,-9.2721881
8.52,7.05E-03,-9.2612765
8.53,7.04E-03,-9.2503907
8.54,7.02E-03,-9.2395304
8.55,7.01E-03,-9.2286957
8.56,7.00E-03,-9.2178864
8.57,6.98E-03,-9.2071025
8.58,6.97E-03,-9.1963438
8.59,6.96E-03,-9.1856102
8.6,6.95E-03,-9.1749018
8.61,6.93E-03,-9.1642183
8.62,6.92E-03,-9.1535598
8.63,6.91E-03,-9.142926
8.64,6.89E-03,-9.132317
8.65,6.88E-03,-9.1217327
8.66,6.87E-03,-9.1111728
8.67,6.86E-03,-9.1006375
8.68,6.84E-03,-9.0901265
8.69,6.83E-03,-9.0796399
8.7,6.82E-03,-9.0691774
8.71,6.80E-03,-9.0587391
8.72,6.79E-03,-9.0483248
8.73,6.78E-03,-9.0379345
8.74,6.77E-03,-9.0275681
8.75,6.75E-03,-9.0172255
8.76,6.74E-03,-9.0069066
8.77,6.73E-03,-8.9966113
8.78,6.72E-03,-8.9863396
8.79,6.70E-03,-8.9760914
8.8,6.69E-03,-8.9658666
8.81,6.68E-03,-8.955665
8.82,6.67E-03,-8.9454867
8.83,6.65E-03,-8.9353316
8.84,6.64E-03,-8.9251995
8.85,6.63E-03,-8.9150904
8.86,6.62E-03,-8.9050043
8.87,6.61E-03,-8.894941
8.88,6.59E-03,-8.8849004
8.89,6.58E-03,-8.8748826
8.9,6.57E-03,-8.8648873
8.91,6.56E-03,-8.8549146
8.92,6.54E-03,-8.8449643
8.93,6.53E-03,-8.8350364
8.94,6.52E-03,-8.8251308
8.95,6.51E-03,-8.8152474
8.96,6.50E-03,-8.8053862
8.97,6.49E-03,-8.7955471
8.98,6.47E-03,-8.78573
8.99,6.46E-03,-8.7759348
9,6.45E-03,-8.7661614
9.01,6.44E-03,-8.7564099
9.02,6.43E-03,-8.74668
9.03,6.41E-03,-8.7369718
9.04,6.40E-03,-8.7272852
9.05,6.39E-03,-8.71762
9.06,6.38E-03,-8.7079763
9.07,6.37E-03,-8.6983539
9.08,6.36E-03,-8.6887528
9.09,6.34E-03,-8.6791729
9.1,6.33E-03,-8.6696142
9.11,6.32E-03,-8.6600765
9.12,6.31E-03,-8.6505598
9.13,6.30E-03,-8.6410641
9.14,6.29E-03,-8.6315892
9.15,6.28E-03,-8.6221351
9.16,6.26E-03,-8.6127017
9.17,6.25E-03,-8.603289
9.18,6.24E-03,-8.5938969
